date,emp_id,juice
2012-03-15,292,Watermelon
2012-03-15,595,Musambi
2012-03-15,189,Orange
2012-03-15,599,Orange
2012-03-15,195,Orange
2012-03-15,454,Grapes
2012-03-15,273,Watermelon
2012-03-15,273,Watermelon
2012-03-15,387,Orange
2012-03-15,82,Watermelon
2012-03-15,479,Orange
2012-03-15,339,Orange
2012-03-15,456,Orange
2012-03-15,65,Orange
2012-03-15,376,Watermelon
2012-03-15,206,Watermelon
2012-03-15,233,Papaya
2012-03-15,254,Musk Melon
2012-03-15,251,Grapes
2012-03-15,452,Musambi
2012-03-15,147,Musambi
2012-03-15,413,Musambi
2012-03-15,49,Apple
2012-03-15,49,Dates
2012-03-15,49,Papaya
2012-03-15,233,Papaya
2012-03-15,492,Orange
2012-03-15,152,Orange
2012-03-15,152,Musambi
2012-03-15,83,Mixed Fruit
2012-03-15,190,Musambi
2012-03-15,206,Papaya
2012-03-15,50,Orange
2012-03-15,535,Watermelon
2012-03-15,69,Orange
2012-03-15,413,Musambi
2012-03-15,611,Orange
2012-03-15,611,Orange
2012-03-15,418,Papaya
2012-03-15,42,Papaya
2012-03-15,338,Musk Melon
2012-03-15,265,Lime
2012-03-15,76,Orange
2012-03-15,248,Musk Melon
2012-03-15,275,Orange
2012-03-15,176,Orange
2012-03-15,343,Lime
2012-03-15,379,Musambi
2012-03-15,113,Musambi
2012-03-15,595,Dates
2012-03-15,492,Papaya
2012-03-15,604,Lime
2012-03-15,349,Lime
2012-03-15,397,Musambi
2012-03-16,112,Musambi
2012-03-16,334,Watermelon
2012-03-16,501,Musambi
2012-03-16,501,Musambi
2012-03-16,466,Musambi
2012-03-16,466,Musambi
2012-03-16,129,Watermelon
2012-03-16,355,Apple
2012-03-16,491,Watermelon
2012-03-16,137,Watermelon
2012-03-16,430,Watermelon
2012-03-16,301,Watermelon
2012-03-16,343,Watermelon
2012-03-16,509,Musambi
2012-03-16,177,Musambi
2012-03-16,65,Musambi
2012-03-16,65,Musambi
2012-03-16,273,Musambi
2012-03-16,147,Musambi
2012-03-16,362,Musambi
2012-03-16,376,Orange
2012-03-16,429,Musambi
2012-03-16,518,Musambi
2012-03-16,189,Lime
2012-03-16,275,Pineapple
2012-03-16,371,Watermelon
2012-03-16,387,Pineapple
2012-03-16,318,Watermelon
2012-03-16,318,Watermelon
2012-03-16,433,Lime
2012-03-16,223,Watermelon
2012-03-16,436,Chikku
2012-03-16,50,Papaya
2012-03-16,461,Watermelon
2012-03-16,473,Musambi
2012-03-16,18,Musambi
2012-03-16,181,Chikku
2012-03-16,252,Musk Melon
2012-03-16,406,Musambi
2012-03-16,538,Musambi
2012-03-16,172,Musambi
2012-03-16,456,Chikku
2012-03-16,455,Chikku
2012-03-16,45,Musambi
2012-03-16,172,Musambi
2012-03-16,394,Musambi
2012-03-16,374,Musambi
2012-03-16,306,Musambi
2012-03-16,256,Chikku
2012-03-16,257,Pineapple
2012-03-16,389,Musambi
2012-03-16,273,Apple
2012-03-16,500,Apple
2012-03-16,227,Musambi
2012-03-16,290,Watermelon
2012-03-16,195,Watermelon
2012-03-16,101,Musambi
2012-03-16,527,Chikku
2012-03-16,483,Chikku
2012-03-16,500,Watermelon
2012-03-16,385,Musambi
2012-03-16,453,Chikku
2012-03-16,248,Musambi
2012-03-16,33,Watermelon
2012-03-16,416,Musambi
2012-03-16,133,Watermelon
2012-03-16,439,Musk Melon
2012-03-16,113,Musambi
2012-03-16,423,Musambi
2012-03-16,297,Mixed Fruit
2012-03-16,283,Watermelon
2012-03-16,407,Musambi
2012-03-16,453,Watermelon
2012-03-16,49,Apple
2012-03-16,261,Watermelon
2012-03-16,261,Watermelon
2012-03-16,482,Musambi
2012-03-16,348,Watermelon
2012-03-16,482,Musambi
2012-03-16,348,Watermelon
2012-03-16,482,Musambi
2012-03-16,348,Watermelon
2012-03-16,482,Musambi
2012-03-16,348,Watermelon
2012-03-16,482,Musambi
2012-03-16,348,Watermelon
2012-03-16,482,Musambi
2012-03-16,348,Watermelon
2012-03-16,482,Musambi
2012-03-16,348,Watermelon
2012-03-16,482,Musambi
2012-03-16,348,Watermelon
2012-03-16,482,Musambi
2012-03-16,348,Watermelon
2012-03-16,482,Musambi
2012-03-16,348,Watermelon
2012-03-16,482,Musambi
2012-03-16,348,Watermelon
2012-03-16,482,Musambi
2012-03-16,348,Watermelon
2012-03-16,482,Musambi
2012-03-16,348,Watermelon
2012-03-16,482,Musambi
2012-03-16,348,Watermelon
2012-03-16,347,Papaya
2012-03-16,351,Musambi
2012-03-16,502,Musk Melon
2012-03-16,178,Musambi
2012-03-16,82,Watermelon
2012-03-16,447,Watermelon
2012-03-16,102,Watermelon
2012-03-16,516,Watermelon
2012-03-16,90,Musambi
2012-03-16,305,Musambi
2012-03-16,274,Musambi
2012-03-16,376,Musambi
2012-03-16,65,Watermelon
2012-03-16,384,Musk Melon
2012-03-16,352,Dates
2012-03-16,206,Banana
2012-03-16,206,Dates
2012-03-16,206,Watermelon
2012-03-16,26,Musambi
2012-03-16,479,Watermelon
2012-03-16,434,Watermelon
2012-03-16,474,Banana
2012-03-16,263,Musambi
2012-03-16,461,Musambi
2012-03-16,517,Musambi
2012-03-16,214,Watermelon
2012-03-16,447,Lime
2012-03-16,176,Pineapple
2012-03-16,141,Banana
2012-03-16,141,Apple
2012-03-16,49,Banana
2012-03-16,49,Apple
2012-03-16,49,Chikku
2012-03-16,206,Watermelon
2012-03-16,214,Watermelon
2012-03-16,67,Lime
2012-03-16,113,Musambi
2012-03-16,206,Musambi
2012-03-16,50,Banana
2012-03-16,344,Musk Melon
2012-03-16,57,Mixed Fruit
2012-03-16,107,Watermelon
2012-03-16,519,Chikku
2012-03-16,159,Chikku
2012-03-16,112,Musambi
2012-03-16,315,Musk Melon
2012-03-16,188,Chikku
2012-03-16,61,Musambi
2012-03-16,36,Lime
2012-03-16,501,Chikku
2012-03-16,189,Watermelon
2012-03-16,337,Banana
2012-03-16,509,Orange
2012-03-16,83,Watermelon
2012-03-16,84,Lime
2012-03-16,26,Musambi
2012-03-16,59,Musambi
2012-03-16,418,Watermelon
2012-03-16,353,Musambi
2012-03-16,85,Watermelon
2012-03-16,327,Watermelon
2012-03-16,297,Musambi
2012-03-16,220,Watermelon
2012-03-16,379,Watermelon
2012-03-16,363,Banana
2012-03-16,500,Watermelon
2012-03-16,601,Pineapple
2012-03-16,82,Watermelon
2012-03-16,98,Lime
2012-03-16,387,Musambi
2012-03-16,292,Musk Melon
2012-03-16,406,Watermelon
2012-03-16,479,Musk Melon
2012-03-16,474,Musambi
2012-03-16,370,Lime
2012-03-16,280,Pineapple
2012-03-16,410,Musk Melon
2012-03-16,453,Banana
2012-03-16,283,Mixed Fruit
2012-03-16,409,Banana
2012-03-16,432,Banana
2012-03-16,177,Musambi
2012-03-16,321,Banana
2012-03-16,330,Chikku
2012-03-16,524,Musambi
2012-03-16,355,Watermelon
2012-03-16,487,Musambi
2012-03-16,392,Musambi
2012-03-16,429,Watermelon
2012-03-16,40,Chikku
2012-03-16,307,Chikku
2012-03-16,110,Musambi
2012-03-16,125,Lime
2012-03-16,458,Musambi
2012-03-16,275,Lime
2012-03-16,133,Musambi
2012-03-16,467,Musambi
2012-03-16,204,Grapes
2012-03-16,165,Watermelon
2012-03-16,514,Musambi
2012-03-16,164,Musambi
2012-03-16,233,Papaya
2012-03-16,233,Watermelon
2012-03-16,477,Apple
2012-03-16,533,Lime
2012-03-16,105,Watermelon
2012-03-16,366,Musambi
2012-03-16,137,Musambi
2012-03-16,102,Watermelon
2012-03-16,470,Watermelon
2012-03-16,493,Banana
2012-03-16,611,Apple
2012-03-16,466,Musambi
2012-03-16,381,Musk Melon
2012-03-16,61,Musk Melon
2012-03-16,434,Musambi
2012-03-16,81,Lime
2012-03-16,263,Lime
2012-03-16,133,Musambi
2012-03-16,81,Lime
2012-03-16,210,Grapes
2012-03-16,374,Watermelon
2012-03-16,144,Watermelon
2012-03-19,355,Orange
2012-03-19,316,Orange
2012-03-19,509,Orange
2012-03-19,460,Pineapple
2012-03-19,239,Chikku
2012-03-19,177,Orange
2012-03-19,177,Musambi
2012-03-19,355,Musambi
2012-03-19,78,Musambi
2012-03-19,446,Orange
2012-03-19,460,Pineapple
2012-03-19,213,Lime
2012-03-19,273,Musambi
2012-03-19,273,Musambi
2012-03-19,387,Papaya
2012-03-19,275,Pineapple
2012-03-19,184,Papaya
2012-03-19,28,Orange
2012-03-19,204,Watermelon
2012-03-19,137,Orange
2012-03-19,327,Watermelon
2012-03-19,19,Orange
2012-03-19,343,Orange
2012-03-19,488,Musambi
2012-03-19,429,Watermelon
2012-03-19,466,Orange
2012-03-19,248,Orange
2012-03-19,436,Orange
2012-03-19,435,Lime
2012-03-19,376,Orange
2012-03-19,376,Orange
2012-03-19,65,Orange
2012-03-19,65,Orange
2012-03-19,376,Orange
2012-03-19,376,Orange
2012-03-19,289,Papaya
2012-03-19,616,Apple
2012-03-19,172,Orange
2012-03-19,257,Watermelon
2012-03-19,371,Watermelon
2012-03-19,76,Watermelon
2012-03-19,360,Musambi
2012-03-19,91,Musk Melon
2012-03-19,538,Musambi
2012-03-19,195,Orange
2012-03-19,297,Musambi
2012-03-19,461,Orange
2012-03-19,83,Orange
2012-03-19,18,Orange
2012-03-19,194,Orange
2012-03-19,129,Orange
2012-03-19,206,Watermelon
2012-03-19,33,Musk Melon
2012-03-19,539,Grapes
2012-03-19,50,Orange
2012-03-19,290,Orange
2012-03-19,269,Watermelon
2012-03-19,420,Orange
2012-03-19,113,Musambi
2012-03-19,347,Pineapple
2012-03-19,416,Musambi
2012-03-19,117,Pineapple
2012-03-19,501,Musambi
2012-03-19,513,Musambi
2012-03-19,224,Watermelon
2012-03-19,269,Watermelon
2012-03-19,373,Watermelon
2012-03-19,283,Watermelon
2012-03-19,407,Musambi
2012-03-19,164,Apple
2012-03-19,453,Chikku
2012-03-19,363,Watermelon
2012-03-19,406,Watermelon
2012-03-19,379,Orange
2012-03-19,453,Watermelon
2012-03-19,480,Musambi
2012-03-19,138,Pineapple
2012-03-19,471,Watermelon
2012-03-19,123,Musambi
2012-03-19,390,Orange
2012-03-19,103,Musambi
2012-03-19,436,Chikku
2012-03-19,351,Banana
2012-03-19,471,Banana
2012-03-19,229,Musk Melon
2012-03-19,59,Papaya
2012-03-19,281,Papaya
2012-03-19,369,Watermelon
2012-03-19,90,Musk Melon
2012-03-19,474,Banana
2012-03-19,579,Orange
2012-03-19,316,Watermelon
2012-03-19,236,Musambi
2012-03-19,456,Chikku
2012-03-19,215,Orange
2012-03-19,206,Musambi
2012-03-19,358,Watermelon
2012-03-19,533,Watermelon
2012-03-19,109,Chikku
2012-03-19,406,Musambi
2012-03-19,365,Apple
2012-03-19,509,Lime
2012-03-19,509,Lime
2012-03-19,75,Orange
2012-03-19,379,Orange
2012-03-19,389,Orange
2012-03-19,216,Watermelon
2012-03-19,42,Chikku
2012-03-19,12,Musambi
2012-03-19,564,Lime
2012-03-19,214,Watermelon
2012-03-19,469,Watermelon
2012-03-19,338,Watermelon
2012-03-19,84,Lime
2012-03-19,83,Grapes
2012-03-19,104,Banana
2012-03-19,114,Chikku
2012-03-19,305,Pineapple
2012-03-19,399,Orange
2012-03-19,215,Watermelon
2012-03-19,251,Musk Melon
2012-03-19,370,Orange
2012-03-19,98,Orange
2012-03-19,461,Lime
2012-03-19,85,Watermelon
2012-03-19,137,Watermelon
2012-03-19,516,Watermelon
2012-03-19,475,Apple
2012-03-19,523,Lime
2012-03-19,177,Lime
2012-03-19,366,Orange
2012-03-19,373,Watermelon
2012-03-19,492,Orange
2012-03-19,82,Watermelon
2012-03-19,460,Pineapple
2012-03-19,472,Lime
2012-03-19,324,Watermelon
2012-03-19,117,Chikku
2012-03-19,107,Watermelon
2012-03-19,424,Musk Melon
2012-03-19,456,Orange
2012-03-19,456,Orange
2012-03-19,531,Orange
2012-03-19,130,Chikku
2012-03-19,471,Musambi
2012-03-19,263,Musambi
2012-03-19,309,Musambi
2012-03-19,426,Banana
2012-03-19,283,Mixed Fruit
2012-03-19,105,Apple
2012-03-19,418,Watermelon
2012-03-19,346,Lime
2012-03-19,379,Lime
2012-03-19,29,Lime
2012-03-19,297,Pineapple
2012-03-19,374,Musambi
2012-03-19,290,Banana
2012-03-19,214,Watermelon
2012-03-19,195,Orange
2012-03-19,129,Lime
2012-03-19,155,Apple
2012-03-19,175,Lime
2012-03-19,189,Watermelon
2012-03-19,522,Apple
2012-03-19,274,Orange
2012-03-19,353,Orange
2012-03-19,595,Chikku
2012-03-19,193,Orange
2012-03-19,28,Banana
2012-03-19,573,Orange
2012-03-19,488,Watermelon
2012-03-19,390,Musambi
2012-03-19,123,Watermelon
2012-03-19,45,Musambi
2012-03-19,453,Apple
2012-03-19,602,Watermelon
2012-03-19,470,Orange
2012-03-19,250,Orange
2012-03-19,90,Lime
2012-03-19,404,Musk Melon
2012-03-19,465,Musambi
2012-03-19,383,Musambi
2012-03-19,569,Banana
2012-03-19,280,Pineapple
2012-03-19,431,Papaya
2012-03-19,26,Orange
2012-03-19,26,Orange
2012-03-19,26,Orange
2012-03-19,463,Musambi
2012-03-19,19,Orange
2012-03-19,77,Orange
2012-03-19,177,Musambi
2012-03-19,513,Apple
2012-03-19,113,Musambi
2012-03-19,474,Pineapple
2012-03-19,513,Apple
2012-03-19,59,Musk Melon
2012-03-19,406,Lime
2012-03-19,430,Apple
2012-03-19,479,Musk Melon
2012-03-19,514,Chikku
2012-03-19,544,Musambi
2012-03-19,292,Musk Melon
2012-03-19,362,Musambi
2012-03-19,273,Grapes
2012-03-19,270,Chikku
2012-03-19,454,Musambi
2012-03-19,265,Papaya
2012-03-19,343,Papaya
2012-03-19,275,Musk Melon
2012-03-19,224,Watermelon
2012-03-19,36,Orange
2012-03-19,84,Banana
2012-03-19,178,Orange
2012-03-19,353,Orange
2012-03-19,389,Lime
2012-03-19,176,Orange
2012-03-19,501,Apple
2012-03-19,469,Watermelon
2012-03-19,330,Chikku
2012-03-19,374,Musambi
2012-03-19,47,Watermelon
2012-03-19,13,Lime
2012-03-19,331,Pineapple
2012-03-19,21,Pineapple
2012-03-19,354,Apple
2012-03-19,370,Pineapple
2012-03-19,98,Pineapple
2012-03-19,47,Lime
2012-03-19,14,Musambi
2012-03-19,221,Musambi
2012-03-19,20,Musk Melon
2012-03-19,492,Pineapple
2012-03-20,460,Pineapple
2012-03-20,466,Orange
2012-03-20,239,Orange
2012-03-20,129,Watermelon
2012-03-20,283,Watermelon
2012-03-20,355,Orange
2012-03-20,137,Orange
2012-03-20,218,Watermelon
2012-03-20,177,Orange
2012-03-20,19,Orange
2012-03-20,189,Orange
2012-03-20,96,Orange
2012-03-20,45,Orange
2012-03-20,94,Orange
2012-03-20,390,Orange
2012-03-20,177,Musambi
2012-03-20,433,Musambi
2012-03-20,429,Orange
2012-03-20,362,Musambi
2012-03-20,273,Musambi
2012-03-20,273,Musambi
2012-03-20,387,Orange
2012-03-20,327,Watermelon
2012-03-20,310,Musk Melon
2012-03-20,332,Musk Melon
2012-03-20,440,Musambi
2012-03-20,440,Musambi
2012-03-20,220,Watermelon
2012-03-20,50,Watermelon
2012-03-20,488,Apple
2012-03-20,142,Musk Melon
2012-03-20,28,Musk Melon
2012-03-20,413,Musambi
2012-03-20,172,Musambi
2012-03-20,343,Watermelon
2012-03-20,360,Lime
2012-03-20,461,Watermelon
2012-03-20,65,Orange
2012-03-20,65,Orange
2012-03-20,376,Watermelon
2012-03-20,436,Watermelon
2012-03-20,472,Musambi
2012-03-20,214,Chikku
2012-03-20,194,Orange
2012-03-20,276,Musambi
2012-03-20,35,Orange
2012-03-20,65,Watermelon
2012-03-20,376,Watermelon
2012-03-20,371,Watermelon
2012-03-20,538,Orange
2012-03-20,418,Apple
2012-03-20,539,Lime
2012-03-20,265,Watermelon
2012-03-20,348,Watermelon
2012-03-20,206,Watermelon
2012-03-20,401,Watermelon
2012-03-20,508,Watermelon
2012-03-20,297,Musambi
2012-03-20,76,Watermelon
2012-03-20,208,Musk Melon
2012-03-20,13,Musambi
2012-03-20,430,Watermelon
2012-03-20,107,Watermelon
2012-03-20,290,Musambi
2012-03-20,189,Watermelon
2012-03-20,192,Orange
2012-03-20,522,Lime
2012-03-20,248,Musambi
2012-03-20,183,Orange
2012-03-20,482,Grapes
2012-03-20,545,Watermelon
2012-03-20,351,Pineapple
2012-03-20,104,Grapes
2012-03-20,478,Watermelon
2012-03-20,478,Orange
2012-03-20,107,Lime
2012-03-20,363,Musambi
2012-03-20,363,Orange
2012-03-20,264,Watermelon
2012-03-20,250,Watermelon
2012-03-20,161,Watermelon
2012-03-20,224,Pineapple
2012-03-20,389,Orange
2012-03-20,269,Musambi
2012-03-20,391,Musk Melon
2012-03-20,406,Lime
2012-03-20,453,Chikku
2012-03-20,257,Chikku
2012-03-20,13,Musambi
2012-03-20,347,Musambi
2012-03-20,109,Watermelon
2012-03-20,215,Musambi
2012-03-20,456,Chikku
2012-03-20,305,Pineapple
2012-03-20,87,Musk Melon
2012-03-20,501,Musambi
2012-03-20,437,Orange
2012-03-20,513,Musambi
2012-03-20,509,Lime
2012-03-20,509,Lime
2012-03-20,59,Orange
2012-03-20,604,Lime
2012-03-20,602,Papaya
2012-03-20,98,Orange
2012-03-20,370,Orange
2012-03-20,379,Orange
2012-03-20,483,Musambi
2012-03-20,599,Orange
2012-03-20,251,Orange
2012-03-20,519,Apple
2012-03-20,83,Orange
2012-03-20,178,Orange
2012-03-20,133,Musambi
2012-03-20,403,Pineapple
2012-03-20,523,Orange
2012-03-20,208,Musk Melon
2012-03-20,47,Watermelon
2012-03-20,340,Watermelon
2012-03-20,12,Watermelon
2012-03-20,471,Musambi
2012-03-20,153,Watermelon
2012-03-20,18,Watermelon
2012-03-20,129,Chikku
2012-03-20,26,Musambi
2012-03-20,216,Watermelon
2012-03-20,42,Watermelon
2012-03-20,479,Musk Melon
2012-03-20,474,Musk Melon
2012-03-20,545,Chikku
2012-03-20,107,Watermelon
2012-03-20,214,Watermelon
2012-03-20,280,Pineapple
2012-03-20,373,Lime
2012-03-20,297,Watermelon
2012-03-20,353,Musambi
2012-03-20,492,Musambi
2012-03-20,142,Musambi
2012-03-20,455,Papaya
2012-03-20,516,Watermelon
2012-03-20,123,Watermelon
2012-03-20,294,Watermelon
2012-03-20,33,Lime
2012-03-20,46,Lime
2012-03-20,390,Watermelon
2012-03-20,123,Watermelon
2012-03-20,218,Lime
2012-03-20,413,Lime
2012-03-20,413,Musambi
2012-03-20,98,Lime
2012-03-20,324,Watermelon
2012-03-20,330,Apple
2012-03-20,408,Watermelon
2012-03-20,251,Papaya
2012-03-20,321,Musambi
2012-03-20,321,Musambi
2012-03-20,59,Lime
2012-03-20,77,Lime
2012-03-20,471,Lime
2012-03-20,338,Watermelon
2012-03-20,460,Pineapple
2012-03-20,418,Watermelon
2012-03-20,216,Banana
2012-03-20,186,Watermelon
2012-03-20,152,Lime
2012-03-20,114,Musambi
2012-03-20,251,Musambi
2012-03-20,602,Watermelon
2012-03-20,290,Banana
2012-03-20,309,Musambi
2012-03-20,407,Musambi
2012-03-20,451,Musambi
2012-03-20,350,Watermelon
2012-03-20,311,Chikku
2012-03-20,343,Pineapple
2012-03-20,275,Pineapple
2012-03-20,465,Musk Melon
2012-03-20,478,Watermelon
2012-03-20,478,Watermelon
2012-03-20,355,Watermelon
2012-03-20,137,Watermelon
2012-03-20,274,Watermelon
2012-03-20,178,Orange
2012-03-20,85,Musambi
2012-03-20,351,Musambi
2012-03-20,47,Watermelon
2012-03-20,214,Apple
2012-03-20,469,Watermelon
2012-03-20,344,Lime
2012-03-20,214,Watermelon
2012-03-20,113,Musambi
2012-03-20,453,Banana
2012-03-20,354,Banana
2012-03-20,381,Lime
2012-03-20,209,Watermelon
2012-03-20,166,Watermelon
2012-03-20,336,Musk Melon
2012-03-20,385,Musk Melon
2012-03-20,69,Lime
2012-03-20,454,Musambi
2012-03-20,26,Musambi
2012-03-20,61,Musambi
2012-03-20,164,Papaya
2012-03-20,349,Lime
2012-03-20,514,Papaya
2012-03-21,177,Orange
2012-03-21,119,Chikku
2012-03-21,422,Pineapple
2012-03-21,466,Orange
2012-03-21,177,Orange
2012-03-21,177,Musambi
2012-03-21,460,Pineapple
2012-03-21,197,Mixed Fruit
2012-03-21,509,Orange
2012-03-21,189,Orange
2012-03-21,172,Orange
2012-03-21,213,Orange
2012-03-21,318,Watermelon
2012-03-21,13,Musambi
2012-03-21,19,Musambi
2012-03-21,355,Orange
2012-03-21,137,Orange
2012-03-21,525,Watermelon
2012-03-21,464,Orange
2012-03-21,275,Orange
2012-03-21,436,Orange
2012-03-21,546,Orange
2012-03-21,384,Orange
2012-03-21,77,Orange
2012-03-21,65,Orange
2012-03-21,65,Orange
2012-03-21,376,Watermelon
2012-03-21,45,Musambi
2012-03-21,433,Watermelon
2012-03-21,430,Grapes
2012-03-21,406,Watermelon
2012-03-21,429,Watermelon
2012-03-21,436,Mixed Fruit
2012-03-21,538,Musambi
2012-03-21,327,Watermelon
2012-03-21,50,Watermelon
2012-03-21,488,Watermelon
2012-03-21,376,Watermelon
2012-03-21,65,Watermelon
2012-03-21,387,Musambi
2012-03-21,362,Musambi
2012-03-21,273,Musambi
2012-03-21,201,Watermelon
2012-03-21,371,Watermelon
2012-03-21,390,Lime
2012-03-21,461,Watermelon
2012-03-21,251,Grapes
2012-03-21,118,Lime
2012-03-21,194,Pineapple
2012-03-21,332,Watermelon
2012-03-21,297,Musambi
2012-03-21,206,Musambi
2012-03-21,257,Musambi
2012-03-21,194,Musambi
2012-03-21,387,Pineapple
2012-03-21,186,Musambi
2012-03-21,35,Chikku
2012-03-21,332,Papaya
2012-03-21,123,Watermelon
2012-03-21,63,Musambi
2012-03-21,374,Musambi
2012-03-21,416,Watermelon
2012-03-21,420,Musambi
2012-03-21,162,Watermelon
2012-03-21,248,Banana
2012-03-21,379,Watermelon
2012-03-21,420,Musambi
2012-03-21,18,Musambi
2012-03-21,123,Watermelon
2012-03-21,429,Watermelon
2012-03-21,222,Watermelon
2012-03-21,389,Lime
2012-03-21,373,Chikku
2012-03-21,370,Watermelon
2012-03-21,309,Lime
2012-03-21,478,Pineapple
2012-03-21,480,Banana
2012-03-21,482,Musambi
2012-03-21,538,Watermelon
2012-03-21,83,Chikku
2012-03-21,224,Watermelon
2012-03-21,263,Musambi
2012-03-21,283,Watermelon
2012-03-21,453,Chikku
2012-03-21,453,Watermelon
2012-03-21,104,Musambi
2012-03-21,501,Musambi
2012-03-21,290,Watermelon
2012-03-21,391,Musambi
2012-03-21,407,Musambi
2012-03-21,573,Musambi
2012-03-21,406,Musambi
2012-03-21,347,Papaya
2012-03-21,82,Watermelon
2012-03-21,533,Watermelon
2012-03-21,178,Musk Melon
2012-03-21,472,Musambi
2012-03-21,363,Musk Melon
2012-03-21,400,Musambi
2012-03-21,599,Orange
2012-03-21,99,Orange
2012-03-21,379,Orange
2012-03-21,602,Musk Melon
2012-03-21,607,Chikku
2012-03-21,519,Chikku
2012-03-21,412,Grapes
2012-03-21,236,Musambi
2012-03-21,174,Orange
2012-03-21,323,Musk Melon
2012-03-21,13,Musambi
2012-03-21,418,Banana
2012-03-21,42,Banana
2012-03-21,59,Grapes
2012-03-21,113,Musambi
2012-03-21,214,Banana
2012-03-21,206,Watermelon
2012-03-21,239,Chikku
2012-03-21,595,Orange
2012-03-21,227,Orange
2012-03-21,228,Orange
2012-03-21,45,Lime
2012-03-21,123,Watermelon
2012-03-21,261,Watermelon
2012-03-21,262,Watermelon
2012-03-21,121,Chikku
2012-03-21,471,Musambi
2012-03-21,351,Banana
2012-03-21,374,Watermelon
2012-03-21,408,Lime
2012-03-21,251,Musambi
2012-03-21,333,Orange
2012-03-21,384,Watermelon
2012-03-21,602,Watermelon
2012-03-21,36,Orange
2012-03-21,63,Musambi
2012-03-21,84,Pineapple
2012-03-21,483,Orange
2012-03-21,83,Dates
2012-03-21,188,Chikku
2012-03-21,19,Orange
2012-03-21,331,Orange
2012-03-21,336,Lime
2012-03-21,413,Musambi
2012-03-21,401,Musambi
2012-03-21,189,Pineapple
2012-03-21,195,Orange
2012-03-21,172,Orange
2012-03-21,113,Pineapple
2012-03-21,282,Papaya
2012-03-21,260,Chikku
2012-03-21,261,Musambi
2012-03-21,26,Orange
2012-03-21,26,Apple
2012-03-21,619,Musk Melon
2012-03-21,266,Orange
2012-03-21,324,Banana
2012-03-21,356,Orange
2012-03-21,297,Mixed Fruit
2012-03-21,283,Mixed Fruit
2012-03-21,394,Musambi
2012-03-21,387,Papaya
2012-03-21,292,Musk Melon
2012-03-21,362,Musambi
2012-03-21,82,Watermelon
2012-03-21,595,Banana
2012-03-21,283,Orange
2012-03-21,394,Banana
2012-03-21,137,Orange
2012-03-21,327,Watermelon
2012-03-21,374,Grapes
2012-03-21,368,Pineapple
2012-03-21,248,Orange
2012-03-21,461,Grapes
2012-03-21,509,Orange
2012-03-21,379,Orange
2012-03-21,290,Orange
2012-03-21,37,Orange
2012-03-21,566,Pineapple
2012-03-21,57,Orange
2012-03-21,479,Musk Melon
2012-03-21,434,Papaya
2012-03-21,474,Orange
2012-03-21,354,Pineapple
2012-03-21,442,Orange
2012-03-21,253,Papaya
2012-03-21,222,Orange
2012-03-21,366,Orange
2012-03-21,433,Lime
2012-03-21,373,Musambi
2012-03-21,49,Chikku
2012-03-21,49,Banana
2012-03-21,49,Dates
2012-03-21,141,Chikku
2012-03-21,305,Pineapple
2012-03-21,251,Chikku
2012-03-21,452,Chikku
2012-03-21,280,Pineapple
2012-03-21,431,Chikku
2012-03-21,573,Chikku
2012-03-21,67,Lime
2012-03-21,309,Lime
2012-03-21,176,Watermelon
2012-03-21,306,Orange
2012-03-21,513,Musambi
2012-03-21,321,Musambi
2012-03-21,166,Watermelon
2012-03-21,209,Watermelon
2012-03-21,215,Orange
2012-03-21,614,Orange
2012-03-21,97,Orange
2012-03-21,21,Pineapple
2012-03-21,104,Chikku
2012-03-21,42,Chikku
2012-03-21,602,Mixed Fruit
2012-03-21,603,Watermelon
2012-03-21,444,Lime
2012-03-21,19,Watermelon
2012-03-21,501,Chikku
2012-03-21,580,Musk Melon
2012-03-21,566,Orange
2012-03-21,568,Orange
2012-03-21,568,Orange
2012-03-21,576,Orange
2012-03-21,576,Orange
2012-03-21,32,Chikku
2012-03-21,569,Watermelon
2012-03-21,581,Banana
2012-03-21,418,Watermelon
2012-03-22,239,Musk Melon
2012-03-22,26,Orange
2012-03-22,94,Orange
2012-03-22,45,Orange
2012-03-22,611,Orange
2012-03-22,617,Orange
2012-03-22,25,Orange
2012-03-22,25,Orange
2012-03-22,460,Pineapple
2012-03-22,189,Musambi
2012-03-22,273,Musambi
2012-03-22,292,Musambi
2012-03-22,65,Orange
2012-03-22,65,Orange
2012-03-22,213,Lime
2012-03-22,488,Apple
2012-03-22,275,Pineapple
2012-03-22,548,Orange
2012-03-22,137,Orange
2012-03-22,515,Musk Melon
2012-03-22,337,Musambi
2012-03-22,460,Orange
2012-03-22,561,Pineapple
2012-03-22,180,Orange
2012-03-22,343,Musambi
2012-03-22,429,Orange
2012-03-22,327,Orange
2012-03-22,430,Watermelon
2012-03-22,538,Orange
2012-03-22,501,Musambi
2012-03-22,436,Apple
2012-03-22,161,Watermelon
2012-03-22,406,Watermelon
2012-03-22,220,Watermelon
2012-03-22,114,Orange
2012-03-22,50,Musambi
2012-03-22,566,Pineapple
2012-03-22,35,Orange
2012-03-22,538,Watermelon
2012-03-22,389,Orange
2012-03-22,251,Musambi
2012-03-22,12,Orange
2012-03-22,371,Watermelon
2012-03-22,13,Musambi
2012-03-22,407,Musambi
2012-03-22,153,Watermelon
2012-03-22,18,Musambi
